,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
3268,"frozenset({'Malaria', 'headache'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
3283,"frozenset({'Malaria', 'nausea'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
3286,"frozenset({'sweating', 'Malaria'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
3418,"frozenset({'abdominal_pain', 'Peptic ulcer diseae'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
3433,"frozenset({'bloating', 'Peptic ulcer diseae'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
3450,"frozenset({'itching', 'Peptic ulcer diseae'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
3630,"frozenset({'breathlessness', 'Tuberculosis'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
3708,"frozenset({'Tuberculosis', 'chills'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
3743,"frozenset({'Tuberculosis', 'cough'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
3897,"frozenset({'sweating', 'Tuberculosis'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
3911,"frozenset({'weight_loss', 'Tuberculosis'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
3983,"frozenset({'constipation', 'Typhoid'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4000,"frozenset({'Typhoid', 'diarrhoea'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4027,"frozenset({'Typhoid', 'headache'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4029,"frozenset({'nausea', 'Typhoid'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4155,"frozenset({'abdominal_pain', 'acute_liver_failure'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4225,"frozenset({'abdominal_pain', 'constipation'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4287,"frozenset({'abdominal_pain', 'headache'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4304,"frozenset({'abdominal_pain', 'hepatitis A'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4385,"frozenset({'abdominal_pain', 'muscle_pain'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4718,"frozenset({'coma', 'acute_liver_failure'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4777,"frozenset({'jaundice', 'acute_liver_failure'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4800,"frozenset({'loss_of_appetite', 'acute_liver_failure'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4810,"frozenset({'stomach_bleeding', 'acute_liver_failure'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4919,"frozenset({'excessive_hunger', 'anxiety'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
4991,"frozenset({'irritability', 'anxiety'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5027,"frozenset({'anxiety', 'palpitations'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5040,"frozenset({'slurred_speech', 'anxiety'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5078,"frozenset({'back_pain', 'chills'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5124,"frozenset({'fever', 'back_pain'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5156,"frozenset({'back_pain', 'joint_pain'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5178,"frozenset({'muscle_pain', 'back_pain'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5377,"frozenset({'jaundice', 'breathlessness'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5390,"frozenset({'loss_of_appetite', 'breathlessness'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5414,"frozenset({'rusty_sputum', 'breathlessness'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5425,"frozenset({'breathlessness', 'swollen_lymph_nodes'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5860,"frozenset({'weight_loss', 'chest_pain'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
5872,"frozenset({'constipation', 'chills'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6061,"frozenset({'jaundice', 'chills'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6163,"frozenset({'pain_behind_the_eyes', 'chills'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6204,"frozenset({'rusty_sputum', 'chills'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6211,"frozenset({'chills', 'skin_rash'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6400,"frozenset({'coma', 'fatigue'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6419,"frozenset({'coma', 'fever'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6448,"frozenset({'coma', 'joint_pain'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6464,"frozenset({'coma', 'nausea'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6487,"frozenset({'fatigue', 'constipation'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6493,"frozenset({'fever', 'constipation'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6647,"frozenset({'jaundice', 'cough'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6659,"frozenset({'loss_of_appetite', 'cough'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6769,"frozenset({'rusty_sputum', 'cough'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
6997,"frozenset({'hepatitis A', 'diarrhoea'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
7020,"frozenset({'jaundice', 'diarrhoea'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
7201,"frozenset({'excessive_hunger', 'dry_lips'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
7273,"frozenset({'irritability', 'dry_lips'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
7309,"frozenset({'palpitations', 'dry_lips'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
7322,"frozenset({'slurred_speech', 'dry_lips'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
7572,"frozenset({'excessive_hunger', 'nausea'})",frozenset({'vomiting'}),0.023170731707317073,0.38902439024390245,0.02195121951219512,0.9473684210526315,2.435241709288896,1.0,0.01293723973825104,11.608536585365842,0.6033430434179498,0.056249999999999994,0.9138564975312532,0.5018973766705164
